ipo_firm,assignee_firm,ticker,is_common,patent_cnt
DH TECHNOLOGY,"DH Technologies, L.L.P.",DHTK,1,2
DH TECHNOLOGY,"DH Technology, Inc.",DHTK,1,5
DH TECHNOLOGY,DH Technololgies Development PTE. Ltd.,DHTK,1,1
DIAGNON CORP,Diagnon Corporation,DIGN,0,2
DIAGNOSTIC PRODUCTS,Diagnostic Products,DPCZ,1,1
DIAGNOSTIC PRODUCTS,Diagnostic Products Corporation,DPCZ,1,8
DIAGNOSTIC/RETRIEVAL,"Diagnostic/Retrieval Systems, Inc.",DRSIA,1,1
Dial Page,Dial Page LP,DPGE,1,1
Dialogic,Dialogic (US) Inc.,DLGC,0,4
Dialogic,Dialogic Communications Corporation,DLGC,0,3
Dialogic,Dialogic Corporation,DLGC,0,119
Dialogic,Dialogic Networks (Israel) Ltd.,DLGC,0,5
Dialogic,Dialogic Systems Corp.,DLGC,0,1
Dialogic,Dialogic Systems Corporation,DLGC,0,1
Dialogic,"Dialogic, Inc.",DLGC,0,10
Diametrics Medical,Diametrics Medical Limited,DMED,0,3
Diametrics Medical,"Diametrics Medical, Inc.",DMED,0,14
Diamond Foods Inc,"Diamond Foods, Inc.",DMND,1,3
Diamond Multimedia Systems,"Diamond Multimedia Systems, Inc.",DIMD,1,20
Diamond Offshore Drilling,"Diamond Offshore Drilling, Inc.",DO,1,8
Dianon Systems,"Dianon Systems, Inc.",DIAN,0,6
"DIASONICS, INC.","Diasonics, Inc.",DNIC,0,34
Diasys,DiaSys Corporation,DIYS,0,5
Diasys,"DIASYS DIAGNOSTIC SYSTEMS (SHANGHAI) CO., LTD.",DIYS,0,1
Diasys,DiaSys Diagnostic Systems GmbH,DIYS,0,5
Diasys,"Diasys Technologies s.a.r.l., PÃƒÂ©piniÃƒÂ¨re d'Engerprises Cap Alpha",DIYS,0,1
Diatide,"Diatide, Inc.",DITI,0,81
DICEON ELECTRONICS,"Diceon Electronics, Inc.",DICN,0,1
Dicerna Pharmaceuticals,"Dicerna Pharmaceuticals, Inc.",DRNA,0,37
DICKEY-JOHN,Dickey-john Corporation,DKJC,0,80
DIDAX Inc,"Didax, Incorporated",AMEN,0,1
Digene,Digene Corporation,DIGE,0,19
Digene,"Digene Diagnostics, Inc.",DIGE,0,3
Digi International,Digi International,DGII,0,4
Digi International,Digi International Canada Inc.,DGII,0,1
Digi International,Digi International Inc.,DGII,0,136
Digidesign,"Digidesign, Inc.",DGDN,0,2
Digimarc Corp,Digimarc Corporation,DMRC,0,1213
Digimarc Corp,Digimarc Corpororation,DMRC,0,1
Digimarc Corp,Digimarc ID Systems,DMRC,0,2
Digirad Corp,Digirad Corporation,DRAD,0,39
Digital Biometrics,"Digital Biometrics, Inc.",DBII,0,11
DIGITAL COMMUNICATIONS,"Digital Communications Associates, Inc.",DCAI,1,3
DIGITAL COMMUNICATIONS,Digital Communications Corporation,DCAI,1,16
Digital Impact Inc,"Digital Impact, Inc.",DIGI,1,4
Digital Island Inc,"Digital Island, Inc.",ISLD,1,5
Digital Lightwave Inc,"Digital Lightwave, Inc.",DIGL,0,9
Digital Link,Digital Link Corporation,DLNK,1,1
Digital Microwave,Digital Microwave Corporation,DMIC,1,4
Digital Optronics,Digital Optronics Corporation,DOCC,0,1
Digital Power,Digital Power Company Limited,DPWR,1,3
Digital Power,"Digital PowerRadio, LLC",DPWR,1,7
Digital Recorders,"Digital Recorders, Inc.",TBUS,1,8
Digital River Inc,"Digital River, Inc.",DRIV,1,54
Digital Sound,Digital Sound Corporation,DGSD,1,6
Digital Systems International,"Digital Systems International, Inc.",DGTL,1,2
Digital Theater Systems Inc,"Digital Theater Systems, Inc.",DTSI,1,12
Digital Video Systems,"Digital Video Systems, Inc.",DVID,1,6
DigitalGlobe Inc,"DigitalGlobe, Inc.",DGI,0,78
Digitext,"Digitext, Inc.",DIGT,0,5
DIMAC,Dimac Medical Limited Partnership,DMC,0,1
DIMAC,Dimac S.R.L.,DMC,0,1
Dimensional Visions Group,Dimensional Visions Group,DVGL,1,1
DIONEX CORP,DIONEX CORPORATION,DNEX,0,210
DIONEX CORP,DIONEX SOFTRON GMBH,DNEX,0,36
Dipexium Pharmaceuticals LLC,Dipexium Pharmaceuticals LLC,DPRX,0,1
Directed Electronics,"Directed Electronics, Inc.",DEIX,1,33
Discovery Zone,"Discovery Zone, Inc.",ZONE,1,17
Discreet Logic,Discreet Logic Inc.,DSLGF,1,18
Discus,"Discus Dental Impressions, Inc.",DISC,0,21
Discus,"Discus Dental, LLC",DISC,0,25
Discus,"Discus Investments, LLC",DISC,0,1
Discus,Discus Software Company,DISC,0,1
DISPLAY COMPONENTS,"Display Components, Inc.",DSCM,1,3
DISTRIBUTED LOGIC,Distributed Logic Corporation,DLOG,1,1
Diversa Corp,Diversa Corporation,DVSA,0,112
Diversco,"Diversco, Inc.",DVRS,0,1
Diversified Human Resources,"Diversified Human Resources, Inc.",HIRE,1,1
DivX Inc,DivX CF Holdings LLC,DIVX,0,1
DivX Inc,"DivX, Inc.",DIVX,0,6
DivX Inc,"DIVX, LLC",DIVX,0,52
DJ Orthopedics Inc,"DJ Orthopedics, LLC",DJO,0,29
DNX,DNX Biotherapeutics,DNXX,0,3
DNX,"DNX CO., LTD.",DNXX,0,1
Docent Inc,"Docent, Inc.",DCNT,0,2
DOCUMATION,Documation Incorporated,,0,10
Document Imaging Systems,Document Imaging Systems Corp.,DCSR,1,2
Documentum,Documentum Records Management Inc.,DCTM,0,1
Documentum,"Documentum, Inc.",DCTM,0,1
Dolby Laboratories Inc,Dolby Laboratories Licensing Corporation,DLB,0,1640
Dole Food Co Inc,"Dole Food Company, Inc.",DOLE,1,5
Domain Technology,Domain Building Systems Corporation,DOMN,1,1
Domain Technology,Domain Dynamics Limited,DOMN,1,5
Domain Technology,"Domain Industries, Inc.",DOMN,1,6
Domain Technology,Domain Licences Limited,DOMN,1,2
Domain Technology,"Domain Surgical, Inc.",DOMN,1,35
Domain Technology,"Domain Systems, Inc.",DOMN,1,1
Domain Technology,Domain Technology,DOMN,1,1
Domain Technology,DOMAIN THERAPEUTICS,DOMN,1,2
Domain Technology,DOMAIN VISTA PTY. LTD.,DOMN,1,1
Domain Technology,"Domain, Inc.",DOMN,1,5
Domino's Pizza Inc,"Domino's Pizza PMC, Inc.",DPZ,0,4
Domino's Pizza Inc,"Domino's Pizza, Inc.",DPZ,0,5
Donnelly,Donnelly Corporation,DON,1,900
Donnelly,Donnelly Hohe GmbH & Co. KG,DON,1,13
Donnelly,Donnelly Labs LLC,DON,1,3
Donnelly,"Donnelly Mirrors, Inc.",DON,1,34
Donnelly,Donnelly Optics,DON,1,1
Donnelly,"Donnelly Sports, LLC",DON,1,1
Donnelly,"Donnelly Technology, Inc.",DON,1,12
Dorel Industries Inc,Dorel Industries Inc.,DIIBF,0,3
Dorsey Trailers,"Dorsey Trailers, Inc.",DSYT,0,2
Double-Take Software,"Double-Take Software Canada, Inc.",DBTK,1,1
Double-Take Software,Double-Take Software Inc.,DBTK,1,1
DoubleClick Inc,Doubleclick Inc.,DCLK,0,5
Douglas Dynamics Inc,"Douglas Dynamics, L.L.C.",PLOW,1,40
DOV Pharmaceutical Inc,"DOV Pharmaceutical, Inc.",DOVP,0,7
DOV Pharmaceutical Inc,Dov Pharmaceuticals Inc.,DOVP,0,1
DOW B. HICKAM,"Dow B. Hickam, Inc.",DBHI,0,1
Doxsee Food,Doxsee Food Corp.,DXSE,0,1
Dreamworks Animation Inc,DreamWorks Animation LLC,DWA,0,88
DRECO ENERGY,Dreco Energy Services Ltd.,DRESF,0,2
DRECO ENERGY,Dreco Energy Services ULC,DRESF,0,21
Dresser-Rand Co,Dresser-Rand Company,DRC,1,344
Dresser-Rand Co,"Dresser-Rand Company, A General Partnership",DRC,1,2
DREYER'S ICE CREAM,"Dreyer's Ice Cream, Inc.",DRYR,0,1
Dril-Quip Inc,"Dril-Quip, Inc.",DRQ,0,123
Drilex,"Drilex Systems, Inc.",DRLX,0,18
Drilex,Drilex UK Limited,DRLX,0,3
Drugstore.com Inc,Drugstore.com,DSCM,0,8
Drypers,Drypers Corporation,DYPR,0,6
DSET Corp,DSET Corporation,DSET,0,1
DSET Corp,"DSET Laboratories, Inc.",DSET,0,3
DSG International,DSG International Limited,DSGIF,0,5
DSP Technology,"DSP Diabetes Sentry Products, Inc.",DSPT,0,1
DSP Technology,"DSP GOKYO FOOD & CHEMICAL CO., LTD.",DSPT,0,2
DSP Technology,"DSP Golf Concepts, Inc.",DSPT,0,1
DSP Group,DSP Group Ltd.,DSPG,0,128
DSP Technology,DSP Group Ltd.,DSPT,0,128
DSP Group,DSP Group Switzerland AG,DSPG,0,10
DSP Technology,DSP Group Switzerland AG,DSPT,0,10
DSP Technology,DSP Holdings Ltd.,DSPT,0,1
DSP Technology,DSP Semiconductors Ltd.,DSPT,0,3
DSP Technology,"DSP Semiconductors USA, Inc.",DSPT,0,2
DSP Technology,"DSP Software Engineering, Inc.",DSPT,0,2
DSP Technology,DSP Solutions (International),DSPT,0,1
DSP Technology,DSP Technology,DSPT,0,1
DSP Technology,"DSP Technology Associates, Inc.",DSPT,0,2
DSP Technology,DSP Telecommunications Ltd.,DSPT,0,3
DSP Technology,"DSP, Inc.",DSPT,0,1
DST SYSTEMS,"DST Systems, Inc.",DSTS,0,4
DST Systems Inc.,"DST Systems, Inc.",DST,0,4
DSW Inc,"DSW Shoe Warehouse, Inc.",DSW,0,5
DT Industries Inc,"DT Industries, Inc.",DTII,1,2
DTM Corp,DTM Corporation,DTMC,0,14
DTM Corp,DTM Data TeleMark GmbH,DTMC,0,1
DuPont Photomasks,"DuPont Photomasks, Inc.",DPMI,0,38
DUQUESNE SYSTEMS,"Duquesne Systems, Inc.",DUQN,0,1
Dura Automotive Systems,DURA Automotive Systems Reich GmbH,DRRA,0,1
Dura Automotive Systems,DURA Automotive Systems Reiche GmbH,DRRA,0,1
Dura Automotive Systems,"Dura Automotive Systems, Inc.",DRRA,0,48
Dura Pharmaceuticals,"Dura Pharmaceuticals, Icn.",DURA,0,1
Dura Pharmaceuticals,"Dura Pharmaceuticals, Inc.",DURA,0,23
Duracraft,"DuraCraft Boats, Inc.",DUCR,0,1
Duracraft,Duracraft Corporation,DUCR,0,135
Duracraft,Duracraft Marine Corporation,DUCR,0,5
Duracraft,"Duracraft Products Co., Ltd.",DUCR,0,3
DURAKON INDUSTRIES,"Durakon Industries, Inc.",DRKN,0,42
DURALITH,Duralith Corporation,DRLH,0,2
Duramed Pharmaceuticals,"Duramed Pharmaceuticals, Inc.",DRMD,0,14
Duratek,"Duratek, Inc.",DRTK,0,2
DURECT Corp,Durect Corporation,DRRX,0,80
Dyax Corp,Dyax Corp.,DYAX,0,167
DynaGen,DynaGen Technologies Incorporated,DYGN,0,2
DynaGen,"DYNAGEN TECHNOLOGIES, INC.",DYGN,0,1
DynaGen,"Dynagen, Inc.",DYGN,0,10
Dynamex,Dynamex Corporation,DYMX,0,5
Dynasty Classics,Dynasty Classics Corporation,DNST,1,6
Dynavax Technologies,Dynavax Technologies Corporation,DVAX,0,54
DynaVox Inc,Dynavox Systems LLC,DVOX,0,2
DynCorp International Inc,Dyncorp International LLC,DCP,0,1
DYSAN,Dysan Corporation,DYSN,0,15
e-NET Inc,E-Net,ETEL,1,1
e-NET Inc,"E-NET, LLC",ETEL,1,3
e-NET Inc,"E-NETPIC.COM, Inc.",ETEL,1,1
E-Stamp Corp,E-Stamp Corporation,ESTM,1,29
E-Tek Dynamics Inc,"E-Tek Dynamics, Inc.",ETEK,0,85
E-Z-EM INC.,"E-Z-EM, Inc.",EZEM,1,36
E.piphany Inc,"E.Piphany, Inc.",EPNY,0,22
E*Trade Group,"E*Trade Group, Inc.",EGRP,1,2
E*Trade Group,"E*Trade Group, Inc., A Corp. of California",EGRP,1,1
E2open Inc,"E2open, Inc.",EOPN,0,9
"EA Engineering, Science","EA Engineering, Science & Technology",EACO,1,2
Eagle Pharmaceuticals,"EAGLE PHARMACEUTICALS, INC.",EGRX,1,23
Eagle Test Systems Inc,"Eagle Test Systems, Inc.",EGLT,1,3
EarthLink Network Inc,"EarthLink Network, Inc.",ELNK,0,1
EarthWeb Inc,"Earthweb, Inc.",EWBX,0,1
Easco,Easco Corporation,ESCO,0,8
Easco,"Easco Hand Tool, Inc.",ESCO,0,1
Easco,"Easco Hand Tools, Inc.",ESCO,0,74
Easco Hand Tools,"Easco Hand Tools, Inc.",TOOL,0,74
Easco,"Easco Tools, Inc.",ESCO,0,2
Easco,"Easco-Sparcatron, Inc.",ESCO,0,3
Easel,"Easel Biotechnologies, LLC",EASL,0,10
EasTek,Eastek International Corporation,ESTK,0,1
eBay Inc,eBay,EBAY,1,1
eBay Inc,"eBay Enterprise, Inc.",EBAY,1,2
eBay Inc,eBay Inc.,EBAY,1,1974
eBay Inc,"eBay Korea Co., Ltd.",EBAY,1,8
ECCS Inc,"ECCS, Inc.",ECCS,0,8
Echelon Corp,Echelon Biosciences Incorporated,ELON,1,4
Echelon Corp,Echelon Corporation,ELON,1,123
Echelon Corp,"ECHELON DIAGNOSTICS, INC.",ELON,1,1
Echelon Corp,Echelon Golf,ELON,1,2
Echelon Corp,"Echelon International, Inc.",ELON,1,1
Echelon Corp,"Echelon Laser Systems, LP",ELON,1,1
Echelon Corp,Echelon Systems Corp.,ELON,1,5
Echelon Corp,Echelon Systems Corporation,ELON,1,10
EchoStar Communications,Echostar Communications Corporation,DISH,0,3
Eclipse Surgical Technologies,"Eclipse Surgical Technologies, Inc.",ESTI,1,67
Eclipsys Corp,Eclipsys Corporation,ECLP,0,10
Ecogen,Ecogen Inc.,ECN,0,25
eCollege.com,eCollege.com,ECLG,0,9
Ecomat,"Ecomat, Inc.",ECMT,0,4
EcoScience,EcoScience Corporation,ECSC,0,8
EcoScience,"EcoScience Laboratories, Inc.",ECSC,0,3
ECtel Inc,Ectel Ltd.,ECTX,0,5
Edac Technologies,"EDAC POWER ELECTRONICS CO., LTD.",EDAC,0,2
Edelbrock,Edelbrock Corporation,EDEL,0,17
Edelbrock,Edelbrock-Hadley Corporation,EDEL,0,1
EDEN Bioscience Corp,Eden BioScience Corporation,EDEN,0,6
Edgar Online Inc,"Edgar Online, Inc.",EDGR,1,2
Edge Therapeutics Inc,"Edge Therapeutics, Inc.",EDGE,0,5
Edify,Edify Corp.,EDFY,0,1
Edify,Edify Corporation,EDFY,0,5
Edify,"Edify Technologies, Inc.",EDFY,0,1
Edison Control,Edison Control Corporation,EDCO,1,3
Editas Medicine Inc,"Editas Medicine, Inc.",EDIT,0,8
Educate Inc,"Educate Online Technology, LLC",EEEE,1,4
Education Management,"Education Management Solutions, Inc.",EDMC,1,1
Education Management Corp,"Education Management Solutions, Inc.",EDMC,1,1
Educational Insights,"Educational Insights, Inc.",EDIN,1,19
Efficient Networks Inc,"Efficient Networks, Inc.",EFNT,1,23
eFunds Corp,eFunds Corporation,EFDS,0,17
eGain Communications,Egain Communications Corporation,EGAN,0,5
Egalet,Egalet Ltd.,EGLT,0,26
EIKONIX,Eikonix Corporation,KONX,0,11
EIL INSTRUMENTS,EIL Instruments Inc.,EILI,0,2
EL CHICO CORPORATION,El Chico Corporation,ELCH,1,1
El Paso Natural Gas,El Paso Natural Gas Company,EPG,1,4
ELAN PHARMACEUTICAL RESEARCH,Elan Pharmaceutical Research Corporation,EPRC,0,1
Elantec Semiconductor,"Elantec Semiconductor, Inc.",ELNT,0,47
Elastic Networks Inc,"Elastic Networks, Inc.",ELAS,1,1
Elbit Vision Systems,Elbit Vision Systems Ltd.,EVSN,0,2
Elcotel,"Elcotel, Inc.",ECTL,0,11
Eldec,Eldec Corporation,ELDC,0,57
Eldec,Eldec Corporation (a Washington corporation),ELDC,0,1
Electric Fuel,Electric Fuel (E.F.L.) Ltd.,EFCX,1,29
Electric Fuel,Electric Fuel Battery Corporation,EFCX,1,1
Electric Fuel,Electric Fuel Limited,EFCX,1,10
Electric Fuel,Electric Fuel Propulsion Corp.,EFCX,1,6
Electric Fuel,Electric Fuels Corporation,EFCX,1,4
Electric Lightwave Inc,Electric Lightwave,ELIX,0,1
ELECTRO SCIENTIFIC,"Electro Scientific Industries, Inc.",ESIO,1,361
ELECTRO-BIOLOGY,"Electro-Biology, Inc.",EBII,1,36
Electro-Optical Sciences Inc,"Electro-Optical Sciences, Inc.",MELA,1,17
ElectroCom Automation,ElectroCom Automation L.P.,ECA,0,45
Electroglas,"Electroglas, Inc.",EGLS,0,38
Electromed Inc,Electromed Incorporated,ELMD,0,2
Electromed Inc,Electromed International Ltd.,ELMD,0,8
Electromed Inc,Electromed Internationale Ltee,ELMD,0,2
Electromed Inc,"Electromed, Inc.",ELMD,0,24
Electronic Arts,Electronic Arts Inc.,ERTS,1,207
Electronic Data Technologies,Electronic Data Control Pty. Ltd.,EDAT,1,1
Electronic Data Technologies,Electronic Data Controls Corporation,EDAT,1,2
Electronic Data Technologies,Electronic Data Holdings Limited,EDAT,1,1
Electronic Data Technologies,"Electronic Data Magnetics, Inc.",EDAT,1,1
Electronic Data Technologies,Electronic Data System Corporation,EDAT,1,2
Electronic Data Technologies,Electronic Data Systems Corporation,EDAT,1,260
Electronic Data Technologies,Electronic Data Systems Corporation (EDS),EDAT,1,1
Electronic Data Technologies,"Electronic Data Systems, Inc.",EDAT,1,1
Electronic Information Systems,"Electronic Information Systems, Inc.",EISI,1,3
Electronic Retailing Systems,"Electronic Retailing Systems International, Inc.",ERSI,1,15
Electronics for Imaging,"Electronics For Imaging, Inc.",EFII,1,365
Electropharmacology,"Electropharmacology, Inc.",EPHI,0,2
Electroscope,"Electroscope, Inc.",ESCP,0,5
Electrostar,Electrostar SchÃƒÂ¶ttle GmbH & Co. KG,ESTR,0,2
Electrostar,Electrostar Schottle GmbH & Co.,ESTR,0,2
Eleven Biotherapeutics,"ELEVEN BIOTHERAPEUTICS, INC.",EBIO,0,3
Elexis,Elexis Corporation,ELEX,0,9
Ellett Brothers,Ellett Brothers,ELET,0,1
Ellie Mae Inc,"Ellie Mae, Inc.",ELLI,1,10
Eloqua Inc,"ELOQUA, INC.",ELOQ,0,1
Elsag Bailey,"Elsag Bailey (Canada), Inc.",EBY,0,1
Eltek Ltd,Eltek AS,ELTK,0,10
Eltek Ltd,"Eltek Holdings Pty., Ltd.",ELTK,0,1
Eltek Ltd,Eltek S.P.A.,ELTK,0,82
Eltek Ltd,Eltek Valere AS,ELTK,0,3
Eltrax Systems,"Eltrax Systems, Inc.",ELTX,0,1
Eltron International,"Eltron International, Inc.",ELTN,0,13
Eltron International,"Eltron International, Inc. (ZEBRA)",ELTN,0,1
Emageon Inc,Emageon Inc.,EMAG,0,1
Embarcadero Technologies Inc,"Embarcadero Technologies, Inc.",EMBT,0,20
Embrex,"Embrex, Inc.",EMBX,0,64
EMC,"EMC (Benelux) B.V., S.A.R.L.",EMCS,0,11
EMC,"EMC (Benelux)B.V., S.A.R.L.",EMCS,0,1
EMC,"EMC Automation, Inc.",EMCS,0,2
EMC,"EMC Controls, Inc.",EMCS,0,1
EMC,EMC Corporation,EMCS,0,4976
EMC,EMC Corporation/Data General,EMCS,0,1
EMC,"EMC Document Technologies, Inc.",EMCS,0,1
EMC,"EMC Energies, Inc.",EMCS,0,2
EMC,EMC Engineering & Marketing Consulting A/S,EMCS,0,1
EMC,"EMC Global Technologies, Inc.",EMCS,0,1
EMC,EMC Inc.,EMCS,0,3
EMC,EMC Industries LLC,EMCS,0,1
EMC,EMC International Company,EMCS,0,32
EMC,"EMC International, Inc.",EMCS,0,1
EMC,EMC IP Company LLC,EMCS,0,1
EMC,EMC IP Holding Company LLC,EMCS,0,2672
EMC,EMC IP Holdinig Company LLC,EMCS,0,1
EMC,"EMC Israel Development Center, Ltd.",EMCS,0,5
EMC,EMC Metals Corporation,EMCS,0,1
EMC,EMC microcollections GmbH,EMCS,0,1
EMC,"EMC Packaging, Inc.",EMCS,0,1
EMC,"EMC SatCom Technologies, LLC",EMCS,0,17
EMC,"EMC Science Center, Inc.",EMCS,0,1
EMC,"EMC Tech Co., Ltd.",EMCS,0,1
EMC,"EMC Technologies, Inc.",EMCS,0,1
EMC,"EMC Technology, Inc.",EMCS,0,23
EMC,"EMC Test Systems, L.P.",EMCS,0,5
EMC,emc-tamaco a/s,EMCS,0,1
Emcore Corp,Emcore Corporation,EMKR,0,202
Emcore Corp,"Emcore Solar Power, Inc.",EMKR,0,38
Emergent BioSolutions Inc,EMERGENT BIOSOLUTIONS CANADA INC.,EBS,0,2
Emergent BioSolutions Inc,Emergent BioSolutions Inc.,EBS,0,1
Emerging Markets,Emerging Markets Communications LLC,EMG,1,1
Emerging Markets,Emerging Markets Incorporated,EMG,1,1
EMPIRE OF CAROLINA,"Empire of Carolina, Inc.",EMP,1,9
EMULEX,EMULEX CORPORATION,EMLX,0,83
EMULEX,Emulex Desigh & Manufacturing Corporation,EMLX,0,1
EMULEX,Emulex Design & Manufacturing Corporation,EMLX,0,135
Emultek,Emultek Ltd.,EMU,0,2
Enamelon,"Enamelon, Inc.",ENML,0,19
Enanta Pharmaceuticals Inc,"Enanta Pharmaceuticals, Inc.",ENTA,0,199
ENCAD,"Encad, Inc.",ENCD,0,35
EnClean,"EnClean Environmental Services Group, Inc.",ENCL,0,1
Encore Computer,Encore Computer Corporation,ENCC,1,6
Encore Computer,"Encore Computer U.S., Inc.",ENCC,1,6
Encore Wire,Encore Wire Corporation,WIRE,1,55
Endocardial Solutions Inc,"Endocardial Solutions, Inc.",ECSI,0,12
Endocyte Inc,"Endocyte, Inc.",ECYT,0,44
Endosonics,EndoSonics Corporation,ESON,0,29
"ENDOTRONICS, INC.","Endotronics, Inc.",ENDO,0,13
EndoVascular Technologies,ENDOVASCULAR DEVELOPMENT AB,EVTI,0,3
EndoVascular Technologies,"Endovascular Devices, Inc.",EVTI,0,1
EndoVascular Technologies,"Endovascular Instruments, Inc.",EVTI,0,19
EndoVascular Technologies,"Endovascular Systems, Inc.",EVTI,0,7
EndoVascular Technologies,"Endovascular Technologies, Inc.",EVTI,0,150
EndoVascular Technologies,"Endovascular, Inc.",EVTI,0,5
EndWave Corp,Endwave Corporation,ENWV,0,21
Energous,Energous Corporation,WATT,0,219
Energy Biosystems,Energy BioSystems Corporation,ENBC,0,28
Energy Partners Ltd,"Energy Partners, Inc.",EPL,1,3
Energy Partners Ltd,"Energy Partners, L.C.",EPL,1,2
Energy Recovery Inc,"Energy Recovery International, Inc.",ERII,1,1
Energy Recovery Inc,"Energy Recovery Research Group, Inc.",ERII,1,4
Energy Recovery Inc,ENERGY RECOVERY SYSTEMS INC.,ERII,1,6
Energy Recovery Inc,"ENERGY RECOVERY, INC.",ERII,1,43
Energy Research,"Energy Research & Generation, Inc.",ERCC,1,2
Energy Research,Energy Research and Development Corporation,ERCC,1,1
Energy Research,Energy Research and Marketing Corporation,ERCC,1,1
Energy Research,Energy Research Associates,ERCC,1,2
Energy Research,"Energy Research Center, Inc",ERCC,1,1
Energy Research,Energy Research Corporation,ERCC,1,88
Energy Research,Energy Research Group,ERCC,1,1
Energy Research,"Energy Research Institute Co., LTD, Henan Academy of Sciences",ERCC,1,1
Energy Research,Energy Research International,ERCC,1,1
EnergySolutions Inc,"EnergySolutions Diversified Services, Inc.",ES,0,2
EnergySolutions Inc,"EnergySolutions, LLC",ES,0,16
EnerNOC Inc,"ENERNOC, INC.",ENOC,0,31
EnerSys Inc,"ENERSYS ADVANCED SYSTEMS, INC.",ENS,0,1
EnerSys Inc,Enersys European Holdings Co.,ENS,0,1
EnerSys Inc,EnerSys Inc.,ENS,0,4
Engage Technologies Inc,Engage Technologies Corp.,ENGA,1,3
Engage Technologies Inc,"Engage Technologies, Inc.",ENGA,1,1
Engineered Support Systems,"Engineered Support Systems, Inc.",EASI,1,18
ENGINEERED SYSTEMS,"Engineered Systems International, Inc.",ESDC,1,1
ENGINEERED SYSTEMS,"Engineered Systems, Inc.",ESDC,1,15
Engineering Animation,Engineering Animation Inc.,EAII,1,1
Enphase Energy Inc,"Enphase Energy, Inc.",ENPH,0,143
ENSECO,Enseco Incorporated,NCCO,0,1
EnSys Environmental Products,"EnSys Environmental Products, Inc.",ENSY,0,3
Entegris Inc,"Entegris-Jetalon Solutions, Inc.",ENTG,0,1
Entegris Inc,"Entegris, In.",ENTG,0,1
Entegris Inc,"ENTEGRIS, INC.",ENTG,0,486
Entellus Medical Inc,"ENTELLUS MEDICAL, INC.",ENTL,0,47
EnteroMedics Inc,EnteroMedics Inc.,ETRM,0,45
Enterprise Systems,"Enterprise Systems, Inc.",ESIX,1,2
EntreMed,"EntreMed, Inc.",ENMD,0,28
Entropic Communications Inc,"Entropic Communications, Inc.",ENTR,0,360
Entrust Technologies Inc,Entrust Technologies Limited,ENTU,0,35
Entrust Technologies Inc,"Entrust Technologies, Ltd.",ENTU,0,12
Envirogen,"Envirogen Technologies, Inc.",ENVG,0,9
Envirogen,"Envirogen, Inc.",ENVG,0,21
Environmental Technologies,Environmental & Earth Sciences International Pty Ltd,EVTC,1,1
Environmental Technologies,Environmental & Medical Products Ltd.,EVTC,1,1
Environmental Technologies,Environmental Aeroscience Corp.,EVTC,1,3
Environmental Technologies,"Environmental Air Contractors, Inc.",EVTC,1,2
Environmental Technologies,"Environmental Air Control, Inc.",EVTC,1,4
Environmental Technologies,"Environmental Air Products, Inc.",EVTC,1,1
Environmental Technologies,"Environmental Air Systems, Inc.",EVTC,1,7
